site_id,TIMESTAMP,P_ERA,year,days,excluded
US-PFj,1993-04-01,10.695,1993,30,FALSE
US-PFj,1993-05-01,17.749,1993,31,FALSE
US-PFj,1993-06-01,18.382,1993,30,FALSE
US-PFj,1993-07-01,10.221,1993,31,FALSE
US-PFj,1993-08-01,10.147,1993,31,FALSE
US-PFj,1993-09-01,10.945,1993,30,FALSE
US-PFj,1993-10-01,7.253,1993,31,FALSE
US-PFj,1993-11-01,8.102,1993,30,FALSE
US-PFj,1993-12-01,3.258,1993,31,FALSE
US-PFj,1994-01-01,4.537,1994,31,FALSE
US-PFj,1994-02-01,3.12,1994,28,FALSE
US-PFj,1994-03-01,5.227,1994,31,FALSE
US-PFj,1994-04-01,11.127,1994,30,FALSE
US-PFj,1994-05-01,6.16,1994,31,FALSE
US-PFj,1994-06-01,10.438,1994,30,FALSE
US-PFj,1994-07-01,12.339,1994,31,FALSE
US-PFj,1994-08-01,9.647,1994,31,FALSE
US-PFj,1994-09-01,9.353,1994,30,FALSE
US-PFj,1994-10-01,4.618,1994,31,FALSE
US-PFj,1994-11-01,5.927,1994,30,FALSE
US-PFj,1994-12-01,1.617,1994,31,FALSE
US-PFj,1995-01-01,2.743,1995,31,FALSE
US-PFj,1995-02-01,3.771,1995,28,FALSE
US-PFj,1995-03-01,5.117,1995,31,FALSE
US-PFj,1995-04-01,9.381,1995,30,FALSE
US-PFj,1995-05-01,15.154,1995,31,FALSE
US-PFj,1995-06-01,11.05,1995,30,FALSE
US-PFj,1995-07-01,15.897,1995,31,FALSE
US-PFj,1995-08-01,16.692,1995,31,FALSE
US-PFj,1995-09-01,9.831,1995,30,FALSE
US-PFj,1995-10-01,17.016,1995,31,FALSE
US-PFj,1995-11-01,7.494,1995,30,FALSE
US-PFj,1995-12-01,4.693,1995,31,FALSE
US-PFj,1996-01-01,9.567,1996,31,FALSE
US-PFj,1996-02-01,5.5,1996,29,FALSE
US-PFj,1996-03-01,7.086,1996,31,FALSE
US-PFj,1996-04-01,12.992,1996,30,FALSE
US-PFj,1996-05-01,6.891,1996,31,FALSE
US-PFj,1996-06-01,15.158,1996,30,FALSE
US-PFj,1996-07-01,14.639,1996,31,FALSE
US-PFj,1996-08-01,7.099,1996,31,FALSE
US-PFj,1996-09-01,7.721,1996,30,FALSE
US-PFj,1996-10-01,9.871,1996,31,FALSE
US-PFj,1996-11-01,7.918,1996,30,FALSE
US-PFj,1996-12-01,8.908,1996,31,FALSE
US-PFj,1997-01-01,8.294,1997,31,FALSE
US-PFj,1997-02-01,1.35,1997,28,FALSE
US-PFj,1997-03-01,7.379,1997,31,FALSE
US-PFj,1997-04-01,4.877,1997,30,FALSE
US-PFj,1997-05-01,10.046,1997,31,FALSE
US-PFj,1997-06-01,13.544,1997,30,FALSE
US-PFj,1997-07-01,11.846,1997,31,FALSE
US-PFj,1997-08-01,15.149,1997,31,FALSE
US-PFj,1997-09-01,11.004,1997,30,FALSE
US-PFj,1997-10-01,7.836,1997,31,FALSE
US-PFj,1997-11-01,3.726,1997,30,FALSE
US-PFj,1997-12-01,3.057,1997,31,FALSE
US-PFj,1998-01-01,5.397,1998,31,FALSE
US-PFj,1998-02-01,3.875,1998,28,FALSE
US-PFj,1998-03-01,13.975,1998,31,FALSE
US-PFj,1998-04-01,3.624,1998,30,FALSE
US-PFj,1998-05-01,5.153,1998,31,FALSE
US-PFj,1998-06-01,17.809,1998,30,FALSE
US-PFj,1998-07-01,5.216,1998,31,FALSE
US-PFj,1998-08-01,9.626,1998,31,FALSE
US-PFj,1998-09-01,8.764,1998,30,FALSE
US-PFj,1998-10-01,6.304,1998,31,FALSE
US-PFj,1998-11-01,7.363,1998,30,FALSE
US-PFj,1998-12-01,4.33,1998,31,FALSE
US-PFj,1999-01-01,6.548,1999,31,FALSE
US-PFj,1999-02-01,6.562,1999,28,FALSE
US-PFj,1999-03-01,2.55,1999,31,FALSE
US-PFj,1999-04-01,5.637,1999,30,FALSE
US-PFj,1999-05-01,13.98,1999,31,FALSE
US-PFj,1999-06-01,18.53,1999,30,FALSE
US-PFj,1999-07-01,17.349,1999,31,FALSE
US-PFj,1999-08-01,10.845,1999,31,FALSE
US-PFj,1999-09-01,5.375,1999,30,FALSE
US-PFj,1999-10-01,4.758,1999,31,FALSE
US-PFj,1999-11-01,5.097,1999,30,FALSE
US-PFj,1999-12-01,3.085,1999,31,FALSE
US-PFj,2000-01-01,3.471,2000,31,FALSE
US-PFj,2000-02-01,4.729,2000,29,FALSE
US-PFj,2000-03-01,8.102,2000,31,FALSE
US-PFj,2000-04-01,8.608,2000,30,FALSE
US-PFj,2000-05-01,9.338,2000,31,FALSE
US-PFj,2000-06-01,20.398,2000,30,FALSE
US-PFj,2000-07-01,10.937,2000,31,FALSE
US-PFj,2000-08-01,12.059,2000,31,FALSE
US-PFj,2000-09-01,7.872,2000,30,FALSE
US-PFj,2000-10-01,5.077,2000,31,FALSE
US-PFj,2000-11-01,6.181,2000,30,FALSE
US-PFj,2000-12-01,4.816,2000,31,FALSE
US-PFj,2001-01-01,4.621,2001,31,FALSE
US-PFj,2001-02-01,5.834,2001,28,FALSE
US-PFj,2001-03-01,3.745,2001,31,FALSE
US-PFj,2001-04-01,15.931,2001,30,FALSE
US-PFj,2001-05-01,11.234,2001,31,FALSE
US-PFj,2001-06-01,13.221,2001,30,FALSE
US-PFj,2001-07-01,5.606,2001,31,FALSE
US-PFj,2001-08-01,6.909,2001,31,FALSE
US-PFj,2001-09-01,7.732,2001,30,FALSE
US-PFj,2001-10-01,9.889,2001,31,FALSE
US-PFj,2001-11-01,8.455,2001,30,FALSE
US-PFj,2001-12-01,5.025,2001,31,FALSE
US-PFj,2002-01-01,2.399,2002,31,FALSE
US-PFj,2002-02-01,6.809,2002,28,FALSE
US-PFj,2002-03-01,8.52,2002,31,FALSE
US-PFj,2002-04-01,13.344,2002,30,FALSE
US-PFj,2002-05-01,8.079,2002,31,FALSE
US-PFj,2002-06-01,20.702,2002,30,FALSE
US-PFj,2002-07-01,10.929,2002,31,FALSE
US-PFj,2002-08-01,12.056,2002,31,FALSE
US-PFj,2002-09-01,12.344,2002,30,FALSE
US-PFj,2002-10-01,13.343,2002,31,FALSE
US-PFj,2002-11-01,2.642,2002,30,FALSE
US-PFj,2002-12-01,2.287,2002,31,FALSE
US-PFj,2003-01-01,2.148,2003,31,FALSE
US-PFj,2003-02-01,2.745,2003,28,FALSE
US-PFj,2003-03-01,7.636,2003,31,FALSE
US-PFj,2003-04-01,14.98,2003,30,FALSE
US-PFj,2003-05-01,14.437,2003,31,FALSE
US-PFj,2003-06-01,9.981,2003,30,FALSE
US-PFj,2003-07-01,9.222,2003,31,FALSE
US-PFj,2003-08-01,4.146,2003,31,FALSE
US-PFj,2003-09-01,10.99,2003,30,FALSE
US-PFj,2003-10-01,6.056,2003,31,FALSE
US-PFj,2003-11-01,7.452,2003,30,FALSE
US-PFj,2003-12-01,4.738,2003,31,FALSE
US-PFj,2004-01-01,3.828,2004,31,FALSE
US-PFj,2004-02-01,6.081,2004,29,FALSE
US-PFj,2004-03-01,9.465,2004,31,FALSE
US-PFj,2004-04-01,9.129,2004,30,FALSE
US-PFj,2004-05-01,13.308,2004,31,FALSE
US-PFj,2004-06-01,10.565,2004,30,FALSE
US-PFj,2004-07-01,8.166,2004,31,FALSE
US-PFj,2004-08-01,11.152,2004,31,FALSE
US-PFj,2004-09-01,8.278,2004,30,FALSE
US-PFj,2004-10-01,9.992,2004,31,FALSE
US-PFj,2004-11-01,4.857,2004,30,FALSE
US-PFj,2004-12-01,6.73,2004,31,FALSE
US-PFj,2005-01-01,4.757,2005,31,FALSE
US-PFj,2005-02-01,4.016,2005,28,FALSE
US-PFj,2005-03-01,3.45,2005,31,FALSE
US-PFj,2005-04-01,7.298,2005,30,FALSE
US-PFj,2005-05-01,10.523,2005,31,FALSE
US-PFj,2005-06-01,15.643,2005,30,FALSE
US-PFj,2005-07-01,9.21,2005,31,FALSE
US-PFj,2005-08-01,8.271,2005,31,FALSE
US-PFj,2005-09-01,11.661,2005,30,FALSE
US-PFj,2005-10-01,11.376,2005,31,FALSE
US-PFj,2005-11-01,7.644,2005,30,FALSE
US-PFj,2005-12-01,3.967,2005,31,FALSE
US-PFj,2006-01-01,4.526,2006,31,FALSE
US-PFj,2006-02-01,3.208,2006,28,FALSE
US-PFj,2006-03-01,6.702,2006,31,FALSE
US-PFj,2006-04-01,4.099,2006,30,FALSE
US-PFj,2006-05-01,14.035,2006,31,FALSE
US-PFj,2006-06-01,7.974,2006,30,FALSE
US-PFj,2006-07-01,8.449,2006,31,FALSE
US-PFj,2006-08-01,16.6,2006,31,FALSE
US-PFj,2006-09-01,7.31,2006,30,FALSE
US-PFj,2006-10-01,4.027,2006,31,FALSE
US-PFj,2006-11-01,4.244,2006,30,FALSE
US-PFj,2006-12-01,6.443,2006,31,FALSE
US-PFj,2007-01-01,2.405,2007,31,FALSE
US-PFj,2007-02-01,3.098,2007,28,FALSE
US-PFj,2007-03-01,7.714,2007,31,FALSE
US-PFj,2007-04-01,5.474,2007,30,FALSE
US-PFj,2007-05-01,6.286,2007,31,FALSE
US-PFj,2007-06-01,5.183,2007,30,FALSE
US-PFj,2007-07-01,6.797,2007,31,FALSE
US-PFj,2007-08-01,10.437,2007,31,FALSE
US-PFj,2007-09-01,9.661,2007,30,FALSE
US-PFj,2007-10-01,13.774,2007,31,FALSE
US-PFj,2007-11-01,2.718,2007,30,FALSE
US-PFj,2007-12-01,9.245,2007,31,FALSE
US-PFj,2008-01-01,3.117,2008,31,FALSE
US-PFj,2008-02-01,2.706,2008,29,FALSE
US-PFj,2008-03-01,5.053,2008,31,FALSE
US-PFj,2008-04-01,12.049,2008,30,FALSE
US-PFj,2008-05-01,9.468,2008,31,FALSE
US-PFj,2008-06-01,16.484,2008,30,FALSE
US-PFj,2008-07-01,11.965,2008,31,FALSE
US-PFj,2008-08-01,3.235,2008,31,FALSE
US-PFj,2008-09-01,6.102,2008,30,FALSE
US-PFj,2008-10-01,5.387,2008,31,FALSE
US-PFj,2008-11-01,5.145,2008,30,FALSE
US-PFj,2008-12-01,7.09,2008,31,FALSE
US-PFj,2009-01-01,3.025,2009,31,FALSE
US-PFj,2009-02-01,3.263,2009,28,FALSE
US-PFj,2009-03-01,5.836,2009,31,FALSE
US-PFj,2009-04-01,7.128,2009,30,FALSE
US-PFj,2009-05-01,6.21,2009,31,FALSE
US-PFj,2009-06-01,6.717,2009,30,FALSE
US-PFj,2009-07-01,5.107,2009,31,FALSE
US-PFj,2009-08-01,12.642,2009,31,FALSE
US-PFj,2009-09-01,3.771,2009,30,FALSE
US-PFj,2009-10-01,14.972,2009,31,FALSE
US-PFj,2009-11-01,2.65,2009,30,FALSE
US-PFj,2009-12-01,7.011,2009,31,FALSE
US-PFj,2010-01-01,3.66,2010,31,FALSE
US-PFj,2010-02-01,2,2010,28,FALSE
US-PFj,2010-03-01,2.572,2010,31,FALSE
US-PFj,2010-04-01,5.634,2010,30,FALSE
US-PFj,2010-05-01,7.207,2010,31,FALSE
US-PFj,2010-06-01,17.718,2010,30,FALSE
US-PFj,2010-07-01,14.265,2010,31,FALSE
US-PFj,2010-08-01,10.688,2010,31,FALSE
US-PFj,2010-09-01,19.738,2010,30,FALSE
US-PFj,2010-10-01,7.761,2010,31,FALSE
US-PFj,2010-11-01,8.329,2010,30,FALSE
US-PFj,2010-12-01,5.989,2010,31,FALSE
US-PFj,2011-01-01,3.76,2011,31,FALSE
US-PFj,2011-02-01,1.453,2011,28,FALSE
US-PFj,2011-03-01,5.508,2011,31,FALSE
US-PFj,2011-04-01,12.037,2011,30,FALSE
US-PFj,2011-05-01,10.034,2011,31,FALSE
US-PFj,2011-06-01,9.04,2011,30,FALSE
US-PFj,2011-07-01,11.539,2011,31,FALSE
US-PFj,2011-08-01,7.341,2011,31,FALSE
US-PFj,2011-09-01,8.789,2011,30,FALSE
US-PFj,2011-10-01,6.89,2011,31,FALSE
US-PFj,2011-11-01,4.764,2011,30,FALSE
US-PFj,2011-12-01,4.887,2011,31,FALSE
US-PFj,2012-01-01,4.168,2012,31,FALSE
US-PFj,2012-02-01,5.23,2012,29,FALSE
US-PFj,2012-03-01,5.585,2012,31,FALSE
US-PFj,2012-04-01,8.443,2012,30,FALSE
US-PFj,2012-05-01,10.383,2012,31,FALSE
US-PFj,2012-06-01,9.013,2012,30,FALSE
US-PFj,2012-07-01,10.06,2012,31,FALSE
US-PFj,2012-08-01,3.398,2012,31,FALSE
US-PFj,2012-09-01,7.088,2012,30,FALSE
US-PFj,2012-10-01,10.972,2012,31,FALSE
US-PFj,2012-11-01,6.158,2012,30,FALSE
US-PFj,2012-12-01,3.967,2012,31,FALSE
US-PFj,2013-01-01,4.668,2013,31,FALSE
US-PFj,2013-02-01,5.253,2013,28,FALSE
US-PFj,2013-03-01,5.764,2013,31,FALSE
US-PFj,2013-04-01,18.73,2013,30,FALSE
US-PFj,2013-05-01,16.544,2013,31,FALSE
US-PFj,2013-06-01,13.356,2013,30,FALSE
US-PFj,2013-07-01,6.26,2013,31,FALSE
US-PFj,2013-08-01,9.519,2013,31,FALSE
US-PFj,2013-09-01,4.486,2013,30,FALSE
US-PFj,2013-10-01,17.168,2013,31,FALSE
US-PFj,2013-11-01,6.012,2013,30,FALSE
US-PFj,2013-12-01,5.914,2013,31,FALSE
US-PFj,2014-01-01,4.997,2014,31,FALSE
US-PFj,2014-02-01,5.459,2014,28,FALSE
US-PFj,2014-03-01,5.088,2014,31,FALSE
US-PFj,2014-04-01,15.646,2014,30,FALSE
US-PFj,2014-05-01,14.282,2014,31,FALSE
US-PFj,2014-06-01,16.763,2014,30,FALSE
US-PFj,2014-07-01,11.235,2014,31,FALSE
US-PFj,2014-08-01,11.597,2014,31,FALSE
US-PFj,2014-09-01,12.34,2014,30,FALSE
US-PFj,2014-10-01,10.313,2014,31,FALSE
US-PFj,2014-11-01,9.951,2014,30,FALSE
US-PFj,2014-12-01,5.674,2014,31,FALSE
US-PFj,2015-01-01,2.913,2015,31,FALSE
US-PFj,2015-02-01,1.991,2015,28,FALSE
US-PFj,2015-03-01,3.368,2015,31,FALSE
US-PFj,2015-04-01,8.319,2015,30,FALSE
US-PFj,2015-05-01,17.15,2015,31,FALSE
US-PFj,2015-06-01,10.671,2015,30,FALSE
US-PFj,2015-07-01,6.044,2015,31,FALSE
US-PFj,2015-08-01,14.455,2015,31,FALSE
US-PFj,2015-09-01,6.242,2015,30,FALSE
US-PFj,2015-10-01,10.997,2015,31,FALSE
US-PFj,2015-11-01,10.27,2015,30,FALSE
US-PFj,2015-12-01,12.617,2015,31,FALSE
US-PFj,2016-01-01,4.326,2016,31,FALSE
US-PFj,2016-02-01,5.205,2016,29,FALSE
US-PFj,2016-03-01,10.802,2016,31,FALSE
US-PFj,2016-04-01,9.912,2016,30,FALSE
US-PFj,2016-05-01,13.617,2016,31,FALSE
US-PFj,2016-06-01,23.012,2016,30,FALSE
US-PFj,2016-07-01,17.54,2016,31,FALSE
US-PFj,2016-08-01,17.675,2016,31,FALSE
US-PFj,2016-09-01,16.559,2016,30,FALSE
US-PFj,2016-10-01,9.553,2016,31,FALSE
US-PFj,2016-11-01,7.297,2016,30,FALSE
US-PFj,2016-12-01,6.04,2016,31,FALSE
US-PFj,2017-01-01,6.074,2017,31,FALSE
US-PFj,2017-02-01,6.016,2017,28,FALSE
US-PFj,2017-03-01,5.29,2017,31,FALSE
US-PFj,2017-04-01,12.758,2017,30,FALSE
US-PFj,2017-05-01,20.99,2017,31,FALSE
US-PFj,2017-06-01,15.964,2017,30,FALSE
US-PFj,2017-07-01,11.718,2017,31,FALSE
US-PFj,2017-08-01,17.151,2017,31,FALSE
US-PFj,2017-09-01,9.774,2017,30,FALSE
US-PFj,2017-10-01,15.916,2017,31,FALSE
US-PFj,2017-11-01,4.9,2017,30,FALSE
US-PFj,2017-12-01,7.993,2017,31,FALSE
US-PFj,2018-01-01,4.831,2018,31,FALSE
US-PFj,2018-02-01,5.588,2018,28,FALSE
US-PFj,2018-03-01,3.651,2018,31,FALSE
US-PFj,2018-04-01,7.02,2018,30,FALSE
US-PFj,2018-05-01,5.274,2018,31,FALSE
US-PFj,2018-06-01,9.764,2018,30,FALSE
US-PFj,2018-07-01,13.258,2018,31,FALSE
US-PFj,2018-08-01,11.574,2018,31,FALSE
US-PFj,2018-09-01,15.007,2018,30,FALSE
US-PFj,2018-10-01,19.257,2018,31,FALSE
US-PFj,2018-11-01,7.716,2018,30,FALSE
US-PFj,2018-12-01,4.886,2018,31,FALSE
US-PFj,2019-01-01,3.653,2019,31,FALSE
US-PFj,2019-02-01,12.59,2019,28,FALSE
US-PFj,2019-03-01,3.771,2019,31,FALSE
US-PFj,2019-04-01,14.3,2019,30,FALSE
US-PFj,2019-05-01,16.553,2019,31,FALSE
US-PFj,2019-06-01,9.275,2019,30,FALSE
US-PFj,2019-07-01,9.759,2019,31,FALSE
US-PFj,2019-08-01,9.171,2019,31,FALSE
US-PFj,2019-09-01,14.415,2019,30,FALSE
US-PFj,2019-10-01,13.213,2019,31,FALSE
US-PFj,2019-11-01,8.569,2019,30,FALSE
US-PFj,2019-12-01,10.642,2019,31,FALSE
US-PFj,2020-01-01,5.578,2020,31,FALSE
US-PFj,2020-02-01,1.764,2020,29,FALSE
US-PFj,2020-03-01,8.031,2020,31,FALSE
US-PFj,2020-04-01,10.959,2020,30,FALSE
US-PFj,2020-05-01,7.742,2020,31,FALSE
US-PFj,2020-06-01,11.621,2020,30,FALSE
US-PFj,2020-07-01,13.828,2020,31,FALSE
US-PFj,2020-08-01,11.431,2020,31,FALSE
US-PFj,2020-09-01,11.201,2020,30,FALSE
US-PFj,2020-10-01,9.128,2020,31,FALSE
US-PFj,2020-11-01,5.555,2020,30,FALSE
US-PFj,2020-12-01,4.341,2020,31,FALSE
US-PFk,1991-01-01,3.174,1991,31,FALSE
US-PFk,1991-02-01,3.901,1991,28,FALSE
US-PFk,1991-03-01,9.907,1991,31,FALSE
US-PFk,1991-04-01,12.943,1991,30,FALSE
US-PFk,1991-05-01,13.297,1991,31,FALSE
US-PFk,1991-06-01,14.222,1991,30,FALSE
US-PFk,1991-07-01,15.688,1991,31,FALSE
US-PFk,1991-08-01,4.296,1991,31,FALSE
US-PFk,1991-09-01,12.281,1991,30,FALSE
US-PFk,1991-10-01,12.305,1991,31,FALSE
US-PFk,1991-11-01,21.264,1991,30,FALSE
US-PFk,1991-12-01,4.235,1991,31,FALSE
US-PFk,1992-01-01,3.759,1992,31,FALSE
US-PFk,1992-02-01,3.929,1992,29,FALSE
US-PFk,1992-03-01,4.902,1992,31,FALSE
US-PFk,1992-04-01,8.96,1992,30,FALSE
US-PFk,1992-05-01,7.925,1992,31,FALSE
US-PFk,1992-06-01,9.45,1992,30,FALSE
US-PFk,1992-07-01,17.298,1992,31,FALSE
US-PFk,1992-08-01,6.461,1992,31,FALSE
US-PFk,1992-09-01,11.974,1992,30,FALSE
US-PFk,1992-10-01,7.077,1992,31,FALSE
US-PFk,1992-11-01,9.842,1992,30,FALSE
US-PFk,1992-12-01,6.069,1992,31,FALSE
US-PFk,1993-01-01,5.616,1993,31,FALSE
US-PFk,1993-02-01,1.13,1993,28,FALSE
US-PFk,1993-03-01,3.416,1993,31,FALSE
US-PFk,1993-04-01,10.695,1993,30,FALSE
US-PFk,1993-05-01,17.749,1993,31,FALSE
US-PFk,1993-06-01,18.382,1993,30,FALSE
US-PFk,1993-07-01,10.221,1993,31,FALSE
US-PFk,1993-08-01,10.147,1993,31,FALSE
US-PFk,1993-09-01,10.945,1993,30,FALSE
US-PFk,1993-10-01,7.253,1993,31,FALSE
US-PFk,1993-11-01,8.102,1993,30,FALSE
US-PFk,1993-12-01,3.258,1993,31,FALSE
US-PFk,1994-01-01,4.537,1994,31,FALSE
US-PFk,1994-02-01,3.12,1994,28,FALSE
US-PFk,1994-03-01,5.227,1994,31,FALSE
US-PFk,1994-04-01,11.127,1994,30,FALSE
US-PFk,1994-05-01,6.16,1994,31,FALSE
US-PFk,1994-06-01,10.438,1994,30,FALSE
US-PFk,1994-07-01,12.339,1994,31,FALSE
US-PFk,1994-08-01,9.647,1994,31,FALSE
US-PFk,1994-09-01,9.353,1994,30,FALSE
US-PFk,1994-10-01,4.618,1994,31,FALSE
US-PFk,1994-11-01,5.927,1994,30,FALSE
US-PFk,1994-12-01,1.617,1994,31,FALSE
US-PFk,1995-01-01,2.743,1995,31,FALSE
US-PFk,1995-02-01,3.771,1995,28,FALSE
US-PFk,1995-03-01,5.117,1995,31,FALSE
US-PFk,1995-04-01,9.381,1995,30,FALSE
US-PFk,1995-05-01,15.154,1995,31,FALSE
US-PFk,1995-06-01,11.05,1995,30,FALSE
US-PFk,1995-07-01,15.897,1995,31,FALSE
US-PFk,1995-08-01,16.692,1995,31,FALSE
US-PFk,1995-09-01,9.831,1995,30,FALSE
US-PFk,1995-10-01,17.016,1995,31,FALSE
US-PFk,1995-11-01,7.494,1995,30,FALSE
US-PFk,1995-12-01,4.693,1995,31,FALSE
US-PFk,1996-01-01,9.567,1996,31,FALSE
US-PFk,1996-02-01,5.5,1996,29,FALSE
US-PFk,1996-03-01,7.086,1996,31,FALSE
US-PFk,1996-04-01,12.992,1996,30,FALSE
US-PFk,1996-05-01,6.891,1996,31,FALSE
US-PFk,1996-06-01,15.158,1996,30,FALSE
US-PFk,1996-07-01,14.639,1996,31,FALSE
US-PFk,1996-08-01,7.099,1996,31,FALSE
US-PFk,1996-09-01,7.721,1996,30,FALSE
US-PFk,1996-10-01,9.871,1996,31,FALSE
US-PFk,1996-11-01,7.918,1996,30,FALSE
US-PFk,1996-12-01,8.908,1996,31,FALSE
US-PFk,1997-01-01,8.294,1997,31,FALSE
US-PFk,1997-02-01,1.35,1997,28,FALSE
US-PFk,1997-03-01,7.379,1997,31,FALSE
US-PFk,1997-04-01,4.877,1997,30,FALSE
US-PFk,1997-05-01,10.046,1997,31,FALSE
US-PFk,1997-06-01,13.544,1997,30,FALSE
US-PFk,1997-07-01,11.846,1997,31,FALSE
US-PFk,1997-08-01,15.149,1997,31,FALSE
US-PFk,1997-09-01,11.004,1997,30,FALSE
US-PFk,1997-10-01,7.836,1997,31,FALSE
US-PFk,1997-11-01,3.726,1997,30,FALSE
US-PFk,1997-12-01,3.057,1997,31,FALSE
US-PFk,1998-01-01,5.397,1998,31,FALSE
US-PFk,1998-02-01,3.875,1998,28,FALSE
US-PFk,1998-03-01,13.975,1998,31,FALSE
US-PFk,1998-04-01,3.624,1998,30,FALSE
US-PFk,1998-05-01,5.153,1998,31,FALSE
US-PFk,1998-06-01,17.809,1998,30,FALSE
US-PFk,1998-07-01,5.216,1998,31,FALSE
US-PFk,1998-08-01,9.626,1998,31,FALSE
US-PFk,1998-09-01,8.764,1998,30,FALSE
US-PFk,1998-10-01,6.304,1998,31,FALSE
US-PFk,1998-11-01,7.363,1998,30,FALSE
US-PFk,1998-12-01,4.33,1998,31,FALSE
US-PFk,1999-01-01,6.548,1999,31,FALSE
US-PFk,1999-02-01,6.562,1999,28,FALSE
US-PFk,1999-03-01,2.55,1999,31,FALSE
US-PFk,1999-04-01,5.637,1999,30,FALSE
US-PFk,1999-05-01,13.98,1999,31,FALSE
US-PFk,1999-06-01,18.53,1999,30,FALSE
US-PFk,1999-07-01,17.349,1999,31,FALSE
US-PFk,1999-08-01,10.845,1999,31,FALSE
US-PFk,1999-09-01,5.375,1999,30,FALSE
US-PFk,1999-10-01,4.758,1999,31,FALSE
US-PFk,1999-11-01,5.097,1999,30,FALSE
US-PFk,1999-12-01,3.085,1999,31,FALSE
US-PFk,2000-01-01,3.471,2000,31,FALSE
US-PFk,2000-02-01,4.729,2000,29,FALSE
US-PFk,2000-03-01,8.102,2000,31,FALSE
US-PFk,2000-04-01,8.608,2000,30,FALSE
US-PFk,2000-05-01,9.338,2000,31,FALSE
US-PFk,2000-06-01,20.398,2000,30,FALSE
US-PFk,2000-07-01,10.937,2000,31,FALSE
US-PFk,2000-08-01,12.059,2000,31,FALSE
US-PFk,2000-09-01,7.872,2000,30,FALSE
US-PFk,2000-10-01,5.077,2000,31,FALSE
US-PFk,2000-11-01,6.181,2000,30,FALSE
US-PFk,2000-12-01,4.816,2000,31,FALSE
US-PFk,2001-01-01,4.621,2001,31,FALSE
US-PFk,2001-02-01,5.834,2001,28,FALSE
US-PFk,2001-03-01,3.745,2001,31,FALSE
US-PFk,2001-04-01,15.931,2001,30,FALSE
US-PFk,2001-05-01,11.234,2001,31,FALSE
US-PFk,2001-06-01,13.221,2001,30,FALSE
US-PFk,2001-07-01,5.606,2001,31,FALSE
US-PFk,2001-08-01,6.909,2001,31,FALSE
US-PFk,2001-09-01,7.732,2001,30,FALSE
US-PFk,2001-10-01,9.889,2001,31,FALSE
US-PFk,2001-11-01,8.455,2001,30,FALSE
US-PFk,2001-12-01,5.025,2001,31,FALSE
US-PFk,2002-01-01,2.399,2002,31,FALSE
US-PFk,2002-02-01,6.809,2002,28,FALSE
US-PFk,2002-03-01,8.52,2002,31,FALSE
US-PFk,2002-04-01,13.344,2002,30,FALSE
US-PFk,2002-05-01,8.079,2002,31,FALSE
US-PFk,2002-06-01,20.702,2002,30,FALSE
US-PFk,2002-07-01,10.929,2002,31,FALSE
US-PFk,2002-08-01,12.056,2002,31,FALSE
US-PFk,2002-09-01,12.344,2002,30,FALSE
US-PFk,2002-10-01,13.343,2002,31,FALSE
US-PFk,2002-11-01,2.642,2002,30,FALSE
US-PFk,2002-12-01,2.287,2002,31,FALSE
US-PFk,2003-01-01,2.148,2003,31,FALSE
US-PFk,2003-02-01,2.745,2003,28,FALSE
US-PFk,2003-03-01,7.636,2003,31,FALSE
US-PFk,2003-04-01,14.98,2003,30,FALSE
US-PFk,2003-05-01,14.437,2003,31,FALSE
US-PFk,2003-06-01,9.981,2003,30,FALSE
US-PFk,2003-07-01,9.222,2003,31,FALSE
US-PFk,2003-08-01,4.146,2003,31,FALSE
US-PFk,2003-09-01,10.99,2003,30,FALSE
US-PFk,2003-10-01,6.056,2003,31,FALSE
US-PFk,2003-11-01,7.452,2003,30,FALSE
US-PFk,2003-12-01,4.738,2003,31,FALSE
US-PFk,2004-01-01,3.828,2004,31,FALSE
US-PFk,2004-02-01,6.081,2004,29,FALSE
US-PFk,2004-03-01,9.465,2004,31,FALSE
US-PFk,2004-04-01,9.129,2004,30,FALSE
US-PFk,2004-05-01,13.308,2004,31,FALSE
US-PFk,2004-06-01,10.565,2004,30,FALSE
US-PFk,2004-07-01,8.166,2004,31,FALSE
US-PFk,2004-08-01,11.152,2004,31,FALSE
US-PFk,2004-09-01,8.278,2004,30,FALSE
US-PFk,2004-10-01,9.992,2004,31,FALSE
US-PFk,2004-11-01,4.857,2004,30,FALSE
US-PFk,2004-12-01,6.73,2004,31,FALSE
US-PFk,2005-01-01,4.757,2005,31,FALSE
US-PFk,2005-02-01,4.016,2005,28,FALSE
US-PFk,2005-03-01,3.45,2005,31,FALSE
US-PFk,2005-04-01,7.298,2005,30,FALSE
US-PFk,2005-05-01,10.523,2005,31,FALSE
US-PFk,2005-06-01,15.643,2005,30,FALSE
US-PFk,2005-07-01,9.21,2005,31,FALSE
US-PFk,2005-08-01,8.271,2005,31,FALSE
US-PFk,2005-09-01,11.661,2005,30,FALSE
US-PFk,2005-10-01,11.376,2005,31,FALSE
US-PFk,2005-11-01,7.644,2005,30,FALSE
US-PFk,2005-12-01,3.967,2005,31,FALSE
US-PFk,2006-01-01,4.526,2006,31,FALSE
US-PFk,2006-02-01,3.208,2006,28,FALSE
US-PFk,2006-03-01,6.702,2006,31,FALSE
US-PFk,2006-04-01,4.099,2006,30,FALSE
